"grain_yield_t_ha","N_rate_kg_ha","P_rate_kg_ha","soil_water_m3_m3"
7.79882179771533,108.641954352663,29.398816610237,0.12
9.64041340258416,95.7864616142558,35.1661096045788,0.293453211199366
9.92522049748667,147.458007234616,45.8638229005521,0.322659957133302
5.70479867006124,54.7864686540986,38.7299609881436,0.303440719588881
7.07273108258649,57.5864477704245,40.0807341581669,0.211117867261545
9.55623478143468,95.6631882073692,47.3311046378041,0.344791672167044
6.70537781548259,115.206916864796,24.2213766098591,0.264690063530477
8.66898309082663,103.278683062092,42.3533739561109,0.280254449018299
5.53228592376299,97.4392454056965,30.1261483957213,0.311145191639098
8.93154866911276,108.380150916883,30.9788257937406,0.249560390412214
9.29396787782804,125.871961484306,41.2621255973455,0.355099137021588
8.31551406554085,127.270711824915,40.9139351542316,0.383012205140729
4.63570783057719,138.089017632301,36.471711933786,0.28594228749899
6.86088736233066,64.9367327400541,19.0388388910602,0.375613151132852
8.09093973451716,105.778385083746,35.8999634717867,0.262846080809368
8.18101230997586,70.158548319836,24.3859634367197,0.311561073898686
6.63376388873063,116.751471784749,43.3503086377339,0.32353032403403
9.24939866076546,158.66867228801,39.9511892399381,0.350401568671927
6.26941277058168,82.318622685846,26.9314034072114,0.321674870258541
9.22551015641347,83.2538776490317,35.7340280683202,0.224473873863544
6.53476538936341,29.8914613048879,48.6959000269393,0.326621528889448
11.424838189113,78.1175079605584,47.9857680040624,0.381815646892455
7.56833893491463,74.3188030502499,12.8231204135374,0.246180420937155
6.22582826831675,37.1438314327974,61.8127521499922,0.159189830256327
9.85661035789305,86.7566891689305,25.6642305335212,0.252468494687659
7.05020625122196,109.488467906964,30.55689549224,0.290034319122508
10.8522998442107,140.018952569907,45.2977082399209,0.210648342035993
10.5736046095131,126.588771815713,33.9440874313907,0.362539006616745
9.47431195944833,85.2036229159383,37.356799426101,0.218879846176275
11.3592759788725,180,41.0734427984872,0.333477488622775
7.93836052489909,131.212792617219,28.0519572811036,0.232629424772668
8.90034473256181,104.293481812842,33.0063505054141,0.275276572282432
10.4345107331857,113.478634401151,14.7807474037832,0.310736892013643
10.3761889391234,106.811238379526,14.8921502444271,0.249731215693248
5.94679851966945,122.420140606396,27.4035310166955,0.274691979309984
9.03235113979068,136.952263217629,43.9295504036891,0.177602071102852
9.3354085169897,96.5653139652585,23.8029269007291,0.231631063921703
9.00471453320868,98.6253376039524,49.2568738067497,0.354190952759992
7.52546147854969,82.6179241407657,26.4825135064143,0.234876559584069
6.6947224179894,84.3274042176641,21.0192680790281,0.214737994980224
7.42725284352367,80.927604726893,25.2448021868377,0.276464896498823
6.59115606367171,86.4510311860271,10.6644821899979,0.298936659906873
7.6922089096378,92.1566589442202,28.6930884118424,0.262984176687591
8.51110749978105,113.976217761271,33.6580285058151,0.268255067790962
8.25158895411336,126.427267824805,11.2131036280483,0.300174182749203
6.47615741268922,142.877752562029,20.2780829016527,0.2620291681384
5.81007360410979,103.264980094341,51.1914561167549,0.325844558104329
8.10169055011313,131.292778780292,22.8590625900548,0.31244586771196
9.4109643097191,126.565440106405,26.9745728010644,0.213603270947857
6.68719971875422,65.6006419561701,25.2470607051848,0.243396252740052
6.64943776369522,126.019608306084,47.1138561558454,0.297921856195995
4.88766052291911,92.1920255475525,28.8841895401995,0.339635092325811
7.95474923672281,135.145753972634,53.9063828255912,0.23288567807819
10.5546033513644,106.827709485195,53.873971538338,0.255152177086674
7.36497014492388,95.1179130310291,17.7920524135684,0.181452402713997
13.712122114022,119.222798424067,60.8803801172144,0.341304322354757
5.62069113269699,103.241562921986,41.5737620274412,0.234329678189356
5.75654833337415,103.534070931051,39.6758428721581,0.211102620947742
8.62171729786789,86.5121046294705,29.1580209123891,0.218617014506943
10.5343684755091,97.6695772271748,59.3778605206927,0.29118418114091
9.90804719516745,135.242835425054,58.4022558119577,0.262960584742511
8.53237779699433,67.756698423618,28.127281602118,0.300597634200797
9.32894284809549,86.4954234421994,44.9310597650591,0.256948010963579
8.33421981802711,115.279882410818,26.5083547063192,0.265331603171805
10.2135362015925,87.3133693679354,50.866004945199,0.357305841650221
5.41813152147611,89.9404312191241,36.988584331668,0.196011412634643
6.26943340427323,156.171429766748,49.7787237682689,0.288685594214073
12.4318771801655,92.869911043207,30.7917183805377,0.42
7.99109005331963,110.439443389212,45.4489327814163,0.265736013585964
10.3794771243679,122.407419903761,31.2163778845847,0.260757164085007
6.43070149500069,71.6732280769397,21.2933189170037,0.221699256611432
8.15453757378689,124.003936709667,35.0923134405402,0.255413129758492
8.91841800087397,93.2918482248313,31.128417288159,0.276714942463969
8.96322125825489,92.0574980626799,43.9790722309465,0.362383762904424
7.18654671968997,66.303830774787,52.3741890381914,0.209889722958243
8.25717263184781,120.126791619837,42.2891259623232,0.282620895319358
8.17241077954539,143.840274951554,26.7308312406353,0.181435714374373
4.78018540583769,107.275742304319,18.3420106590497,0.35409433806532
7.70835441864295,75.9298959272553,35.8908169582047,0.185959672100002
9.350005366477,87.3409187518382,33.3935111662944,0.415523464616142
6.61023801736744,74.8223884946685,15.3452006944946,0.288802511214025
