"yield_t_ha","N_rate_kg_ha","N_uptake_kg_ha","canopy_N_g_m2","NDVI","season_rain_mm","soil_mineral_N_mg_kg"
7.81635265635797,87.4660186664353,61.2021075950549,34.2641111747259,0.650149424018457,403.343187322252,23.0849046663063
9.32497831820493,120.358230431963,85.4253540228627,33.8147383740794,0.67128544364882,512.114949440673,25.1348357938364
8.07542974111094,76.4807951173643,48.5923593925617,31.5556492116844,0.607170146427715,476.050961032009,30.0574625093996
9.03066601683268,92.2279281001821,48.3703885155904,33.412278628798,0.602426551812941,544.339759807352,20.0560815978764
7.66113425303809,94.1501289318563,65.7432199210399,38.2377105458871,0.635044664492788,507.771757595438,18.5639879048687
9.78243337571458,168.160449088353,120.879494820821,46.5667279434455,0.795842242900269,473.974296642933,11.0138088107702
9.89474365814621,146.538506712706,98.3448445000187,48.1894553491414,0.77892132113222,455.76732700402,17.8840595779966
10.5306372725911,156.616752977315,110.061096288291,45.8460246868788,0.656572368514841,586.364800028387,26.9408656932599
11.1933448100543,138.153625279883,91.2481695876549,34.7120129462591,0.692138856074466,575.810265151478,29.7450840144803
10.4696248338522,158.841210957663,116.881216689896,38.8099468027492,0.711537471309387,601.314819776938,28.3938882950438
10.7007070067446,127.398633648255,93.548682172852,34.9458315784072,0.665112544247986,652.257961336759,26.5429226196372
10.3399923156247,110.399291646027,90.8216855717942,30.064258983729,0.631277730776604,561.294265285575,28.4593978604556
8.17008596972105,76.9517427059149,61.9442154356725,36.6911950500082,0.519395304358714,830.608987619119,18.2883198688219
11.0610067657578,174.280416716915,128.188108320377,46.5546571277322,0.823978587576763,631.582941492804,21.7268513964284
7.90738119929782,124.537894796785,84.9930936777493,40.7459480711772,0.723227746954759,335.156523274261,22.9714121172236
9.41702960706448,133.503432472877,90.0948897913655,38.7499964700913,0.663792648131199,490.231237562796,21.9943034186554
8.95309990225563,105.794463969407,68.9420741120714,32.8696779760969,0.567960490678633,580.173666533885,25.0267879389422
9.21262115605902,106.898593579861,80.661029417064,34.3843880012807,0.552873889221108,726.818004180404,25.8210215813378
8.92140276796687,154.590173203626,102.498593832554,45.131334113468,0.668939353448657,595.778009168757,18.0645788918471
10.4024937978787,156.281862106856,110.549469291312,46.7912661681365,0.755505585740405,506.00225108947,28.4435388708657
10.1220072006742,107.622614644095,82.9612262313433,38.6735390192019,0.626708527373911,635.700784724439,20.6081026704039
13.0874641137331,194.344596878249,132.32329746112,45.6974834198627,0.835695701524207,597.470437608505,27.8599951677041
10.5376264227181,133.175742351222,107.823299598541,42.5495668648669,0.71608110076744,536.985152315817,26.8419520489194
9.75740215756234,121.209643107089,93.6508548962847,36.625599644739,0.633442340395674,505.665271783672,25.3553821359175
7.83851656445577,83.6547461238831,60.2732454597855,35.3532799273903,0.5706764608541,472.808376768264,24.0627977871765
9.79640599506959,133.800160215682,91.5377278349543,44.2863622547957,0.672541108839675,797.971834193885,16.4387106623767
9.46400851391833,129.471656848943,84.6579054710685,34.0455107636655,0.657062312931268,530.171465448448,18.2330406997512
9.43257617584969,148.194103798193,111.635812362904,38.667485145908,0.738516255742591,464.790402741696,19.0689306347593
9.48327542357457,109.359220381944,80.6492895134856,30.4048353016406,0.64336234648745,589.230694781647,23.6859346935528
5.99031746219438,40,31.8714467693851,26.1509810625069,0.53785418989127,457.843389898641,9.73585914105993
10.0917148332063,159.585806091054,128.48775658868,45.8094912233783,0.741240233384929,512.61471534633,24.5612485567138
9.42672328733768,106.855446339812,56.694008198161,39.0806435840893,0.646025986365564,640.782686335194,14.0005467074116
7.55212840178466,82.4319934027757,58.5659804723507,29.6877553510061,0.530364324316084,605.745263587223,18.1959822697849
9.99387066549828,163.573486342123,116.908419077468,48.4409077448042,0.725515605308443,571.99789995847,17.8508617102595
9.2066975013989,124.663654957581,91.4525129086047,44.1296005476657,0.631186077824098,524.404912622247,22.99643031715
11.0422356532017,132.881395340396,84.7091952457983,37.9685684129659,0.620781590604371,526.964250040847,41.9997934515281
11.6926999096591,130.800990865699,102.29394143557,35.940753337065,0.730033553804005,493.415319632821,34.2966089444405
10.3117434203715,144.657766145866,96.8896237893302,39.9741036547341,0.75241874818819,710.139939023094,12.9079229211814
10.9352882732618,168.811891430815,127.722450237255,40.753158950925,0.799311170447545,589.075373398861,25.0874438959969
9.9875206851005,128.195159300086,89.065834314444,34.3418289489233,0.76873462611328,654.211198802255,25.0710156556564
8.40228602177782,81.0669204846158,46.3120383764116,26.7660347489611,0.495624943156489,333.461110173339,27.0029235670773
11.1016623116366,135.160545444301,92.9537197916019,36.7136638747635,0.714036549357023,563.814084364851,32.8039164904688
9.35218402694966,158.912337816121,93.363555747842,40.8163851318332,0.686431938796036,562.700428318604,18.0621599992398
9.14912404365536,157.189129827649,107.364202504976,30.9240564506058,0.804354353014403,553.693589898937,24.1932234173599
10.0394004272054,126.030977426795,67.5132830797932,34.0865056417228,0.661548116691799,422.104044555184,29.0585649960408
8.95427218445533,99.2784913176097,84.1093770073534,35.3028966475318,0.65752011446376,506.245329512468,25.3341981577658
9.23347511278196,156.765321707267,119.944750334415,34.7162342550723,0.682825320689561,438.528239672498,27.9450113535837
10.1704213781088,146.542821335857,101.63610163639,45.6143742593431,0.821659409238283,634.831781078983,8
10.6239378158008,155.663856984265,101.432706913269,33.1363250596089,0.844096183790706,521.863745576261,31.7683384551931
7.09010093836379,83.6222701856619,66.8070137029392,38.3103935394174,0.493506537988813,291.04907996701,25.0293982910337
10.4812662552176,129.311987366841,96.6347270998625,42.0581262862266,0.813369137106698,746.05584028327,14.3139308589725
8.02005736696068,81.2418221428378,63.0905734041286,32.6888027138452,0.497049970625246,611.947034785304,22.4643004548661
9.36150359530753,93.1798491268104,67.4931889423597,34.5704471461212,0.512210396302712,552.461851792789,22.5415060839061
9.6722974913096,103.8306628038,78.4508440456039,36.2027667422566,0.584148978517225,407.578862134667,27.151287949286
9.75661797737848,104.324316367726,70.7737068774504,33.2120105921997,0.600361353895368,531.693382812044,40.8846859690777
10.1704104544569,116.610073746957,95.7845535858234,36.7831992015303,0.687946977131138,576.887412366074,29.1437108111262
11.1729523932525,86.9414316017524,52.1930347267607,28.0959992427583,0.432112442187912,641.849476821938,40.8636680599464
9.5280132300863,94.7539232436521,64.2727877236008,32.0695255325094,0.528039152660855,593.246642483557,25.3510655657107
9.95347157785121,146.053593438174,102.728707949724,38.2040818603403,0.717709348471237,658.010194926328,30.3269924791505
6.78718841830812,76.0860087021521,60.4832289107063,40.0147546474918,0.519964759372206,304.976243001171,8.44328308880837
7.51184883804424,117.344600541096,85.5192355593448,46.9554891389379,0.710221855821057,408.810626897813,27.3187746135359
10.4108030316172,112.114933284891,76.8741769880797,39.679647807546,0.639665215558819,597.899674400399,30.2377976808195
10.6230784674491,140.640371841246,112.230703820486,40.1217230638674,0.671489426223047,580.047036172264,24.2486818473982
8.82456252604105,132.382993943413,92.5411888503105,36.5843176695836,0.729204541716618,466.747167241426,28.8000885286182
8.99212695949969,119.480635379696,81.5556417066477,38.6071575875616,0.63811896981513,677.732845967206,17.59258861869
9.18846609471351,167.594131392723,133.72330648899,39.4683956766545,0.750139371469027,532.677898518682,21.8641253549736
6.14290261166301,65.7332181680542,43.8474239642438,38.5988631568989,0.453758198088188,309.494361393133,26.9206572368881
9.88612613637055,125.50620224632,93.5884407903621,33.0919022671968,0.692075242679658,597.701397051763,24.0351512442579
10.2631359893125,109.705634078082,65.4740263652686,38.4626554888172,0.638843471111752,542.430196801845,29.6585978312955
9.96420258912128,150.818788769108,101.817704799848,40.2648528535621,0.677911190880077,506.639883606465,23.3954724649807
10.8907241115875,140.829276184851,102.595369302775,40.9426920647342,0.677474351158425,633.556463266017,25.6732713748571
7.8675805748737,63.5391568302081,60.37256336101,28.0934295876456,0.436510914753718,511.046318282521,32.874569197728
9.54793645793251,137.286028994936,111.851120046072,37.9239583001768,0.717142454203216,429.571752646821,13.1139093649877
9.17061591625063,117.655131050427,85.5211627833729,35.4480828936921,0.580953658414146,528.691212450424,17.1205866123157
9.35951636862999,105.506646525353,62.5904913526025,36.2613646499116,0.564464566267889,586.09342048128,26.2301871160556
6.81518560162382,51.094300443078,40.0163533604892,34.5091772882762,0.549582366937434,361.184336346626,19.7408076980583
10.5426878312175,160.857444886915,115.920472976301,41.9949566058669,0.795668927330146,595.972777715047,30.8304922705451
8.37119658633864,113.372211087562,73.0533524781041,43.4155641704338,0.596074812170986,613.845151274125,22.4883547166458
8.89007723133312,127.078684067975,101.75681932105,39.0887558270285,0.637586597384725,587.536702419127,22.9622377484008
10.2305890887189,129.419958159074,92.5663269404437,29.5393351231095,0.721734622251292,643.785832750203,24.4655245989391
8.91459443113147,114.761063646478,77.5963593650922,35.317965304251,0.676755721154831,512.5327653119,34.4927957083749
9.47934983745259,147.116277992303,114.099906406425,43.1637155463944,0.636332167347495,475.542830679682,12.5229501444565
8.89496722397976,93.4757379803095,70.9740869379818,34.167434993166,0.610490932793908,635.501639226495,28.2999628017192
11.9685374181953,171.173760088441,129.126527819596,47.1892268374012,0.740324329405781,592.167924520231,22.2086740164094
9.16384955290627,108.404501532322,77.4989829081976,36.9178674980126,0.619254482391262,523.83609291036,17.9826205900195
9.65732851010663,139.001188498852,94.6561296707147,37.1234991080621,0.703117543490769,405.026748353817,27.7527319080624
10.2913817249036,148.274958641066,108.70985962873,35.6465775138588,0.733900127370893,587.949477318907,27.8518297347331
7.80827301055333,129.888994276175,87.2452342700291,42.7279444253877,0.726910398171898,439.425489145617,14.5821008539614
9.60681345335782,145.412853646974,113.36244483008,38.8487476820034,0.665463307828327,686.562315073648,19.9969489087998
9.27653541708199,106.235673716795,62.5292188252964,36.1034523060164,0.524879233582896,700.121363374455,19.8974229359613
9.86537810794166,148.297571885047,108.254188291231,44.5185641887517,0.783221777838273,420.195745421193,27.0757862882841
10.5660927626567,113.749606849065,88.9943723044421,42.4886058826996,0.665410694710578,563.833198937476,38.7211970758441
9.50044244988523,92.8070443778627,70.531765614427,36.1468015442774,0.570852663460325,550.512723113974,31.3982723475667
9.94949016163241,115.380795295696,91.5536305399609,40.1544903583823,0.569662827511963,485.039813989608,26.813726687747
9.47580531449572,90.062677076458,62.3843654553454,32.8284720122109,0.731364441974232,594.370533580675,22.0137936058124
8.97383733147838,99.6398121811195,71.8879240393429,33.843855261413,0.531881393511007,442.320442970649,21.4590292366591
9.9421239917138,110.450358897716,85.3511439343175,39.089873898189,0.628791788360286,673.336385088258,35.3825785890402
10.2230327635728,107.733453078878,84.3382126835621,40.8222072698359,0.61656170787914,466.196516467394,25.831827021923
10.4743250716749,115.204013161597,76.524759253434,38.5706257771208,0.635574059263353,619.105262036844,26.3057862111763
11.1537197869546,162.422274380977,109.917049343637,47.1791152601279,0.66707875285584,585.35873027107,28.732823913119
8.54704436826166,92.0060830560841,72.9373466060086,37.647436608903,0.632945381428374,483.315795428898,34.3562807369203
8.4715542476918,137.488509428763,100.448156111207,32.1946926109277,0.72834518389939,509.277168416226,23.5550789996738
7.79613595189748,90.0739135903083,60.3451483884363,37.8812077621231,0.5368548623025,638.864149381301,8.91550206644454
8.7493456185706,65.5081608228669,49.1557511615942,25.445255472839,0.503088648977282,459.097708390545,26.9050079000271
11.7091764332378,142.391076840879,94.2351577034894,31.714516355108,0.70755750864889,623.779747214657,31.1780190747775
11.6910672710197,80.6499630115057,63.4584097221804,33.8175663435765,0.562759488479544,605.77628531471,47.2106814690886
12.8649247750278,198.224432973983,139.908803796898,48.2404669396529,0.92,333.763291207928,38.5626718154501
8.87297861498475,132.446677645597,108.239398914175,36.2961462557637,0.564854877763647,542.438866701889,21.890812949403
8.42505546258937,78.1235124899458,47.1460207514525,35.4462056674094,0.594383573235259,506.533112438835,22.5830281560159
9.9531045169609,139.593158360128,96.0805266430211,43.3043252574899,0.710406928934979,451.183048056638,30.4752026012366
9.48067134583506,99.2904219935353,59.7995185761313,37.6715857231552,0.631417107591131,399.800094437253,36.9096908534853
9.96138510603221,143.161796163603,109.46843931443,40.4691050230758,0.74808583126936,632.381675582616,21.4602307337908
9.0190539266189,164.682683729104,129.023506297898,41.4426219264654,0.765235476370845,612.123093413471,20.1596070027028
12.3627276703341,96.9160581022628,75.3119502565358,34.6261550492693,0.488005397262483,778.502018070759,32.9638829986264
7.61899762883193,95.8376015948804,77.7021339015298,34.314656166198,0.592575448056531,466.022569312245,15.348469125555
10.3010757014594,156.4278650941,109.892818617792,40.2706820296563,0.81177577544063,597.318535451994,31.9927455916409
11.1590873738885,112.060412977446,73.3031126161535,31.7899765769848,0.693413023839193,784.211276332362,38.2265240868771
8.91185070469517,117.740682239957,84.009193745515,32.4853814902362,0.62953908410311,495.208200527774,20.4901646299096
10.9807334688242,105.869351789223,76.4960898108958,30.7865655914359,0.646270503668031,849.673945424972,31.6612145065517
9.34049477091971,108.911813029565,72.0878270632938,39.5501145306672,0.598597958451383,580.141755356721,30.5793965496665
11.3514827186976,170.718949430116,134.50059897248,41.3390084641199,0.749430160222379,577.142888017404,25.9332837969951
