"yield_t_ha","irrigation_mm","ET0_mm","mean_temp_C","N_rate_kg_ha","plant_stand_plants_m2"
11.1821169295388,337.238775942982,445.066408582031,28.2793769294548,120.612640472739,7.11926576597861
8.47878849372057,217.696566324635,598.152794787133,28.8338052774154,83.9224924197452,7.0701495662795
10.590296856546,445.392325834039,496.795220067066,23.6330860050879,156.582445815731,6.52932468678465
12.5508990570873,252.736816518527,520.48207434741,25.8149391729713,149.854358651737,8.10843833395419
10.5253690366901,347.111384665767,567.509888021876,21.8531822548313,102.128138673367,7.9479109554171
11.13670264979,295.632250840295,566.600463501812,24.0650427848171,110.882329867161,7.93509011911208
11.7476557019273,318.713833098037,567.641971076423,27.9897713626107,153.794389866865,7.37399909710716
9.84118980161645,332.600320344027,557.851454010493,28.8131719390285,113.633095041113,6.86956153254794
11.1813068453777,347.157127646212,496.405870281305,24.2133433650632,101.194367870222,6.92304349259197
8.79625746542662,203.668292070337,552.861492312096,29.5556110998081,95.1687139266518,7.83713148342316
11.042297767374,247.39538882693,556.358403989082,27.9220659274095,93.1116694022338,9.33713168395076
10.5118588937043,428.728561034531,508.119994699775,23.1095169665049,115.573020765799,7.78115767026593
8.81921900239841,460.070654951458,490.95783065966,22.4082149485137,100.774332888093,7.26447287157198
12.0784308828483,332.434624748948,555.473147865804,22.8483157198093,156.997850506164,6.67855077537812
10.5003335748673,263.036516793658,465.769024616906,25.1263201593125,82.2823642794496,7.50578812936287
10.4418499409612,449.639673927565,535.694707844374,28.3762827485444,118.546536832374,8.20504213934388
11.3741524434496,247.572934210895,602.041007060798,27.6251584580881,152.752310698153,8.64969639186122
11.1699667052024,445.310215501199,396.694032976514,28.0852037577732,149.824163315512,7.6070958688827
10.4534579375617,302.083446208779,452.515140467207,24.130326545343,92.8229361438834,7.21152623479731
9.7972766228173,361.297947442496,547.08545349744,28.2550265836901,104.991104664133,6.81822493088797
9.3925984280292,285.309136951287,505.347579303461,22.7405115238709,96.8854291735992,5.71881964929887
11.0439385334858,254.200598447892,568.037725632966,25.51233522675,79.0110647107726,7.2693550311074
9.86709511280827,275.709969553799,561.814627802709,23.760667865031,87.4340153666255,7.78364463451554
10.1082138108488,149.22209222331,528.195851853452,24.4000676269344,108.863255079485,8.12951387463237
8.22594540706912,137.424371450706,490.760939040583,30.1445365574726,102.059832813261,8.13126251727514
6.5827727835246,133.094273466354,537.257936858747,28.7411456069791,92.3614487253482,6.65772384488486
9.4911458353329,409.348097387249,533.473245127311,27.9687601628791,119.31104580286,7.19922278133655
7.38964862063232,122.766425870432,463.323191521221,24.3421203317365,101.629563621855,8.10055190337626
10.6721811263273,324.339304229342,561.318450442498,22.2075705361737,89.3443468731875,6.79030478989359
11.1290493827473,301.287230803609,670,26.0751563414456,122.25202199186,8.17018889056356
10.5419847171002,187.163425378424,463.981177708333,25.0731579746087,107.764377628639,7.86278680544342
8.2966113152304,338.213997321941,561.042520089738,21.7768014567793,97.1377175671175,7.54514657384672
11.8269900326827,315.9021500599,586.206680307696,26.0172366583996,129.915213735558,8.03157371827123
10.2554142849608,230.044751583005,479.380391288805,28.2847109660429,122.514401012616,6.39138008573514
9.10142260140922,170.823115458247,605.167574156257,25.4385069055231,110.549029916846,6.48713787310443
10.5805593025526,343.787372155432,480.312040901073,24.3742718328442,116.499504834035,7.08338982361325
11.2415687930926,278.203136178365,567.093518482122,24.0786540123771,112.656196593525,7.22882100320517
12.7338990173909,329.400290145171,486.065998839508,25.4594529215596,137.07177487468,8.34458337880653
9.00725635919078,432.934914908582,507.268028379953,28.8835273559177,116.566629002032,6.88358432688771
13.0692787629353,357.744296444806,589.956948354058,24.652911364007,136.684415463715,7.5067312431391
11.5204936606602,388.264806432723,610.749820436611,25.4286235980983,86.5942565758773,8.3034070265013
10.5237978293614,337.599811362734,497.140011654058,26.7825780776082,65.8189815098315,7.23186561022058
8.97177443398833,368.786783029136,547.318841557199,29.3338522126711,76.9068320070949,8.35911241669249
8.84447215132621,408.573293324677,495.040381408771,31.6147766130348,120.85206219778,7.69070441994519
8.54789224121151,246.417402181577,528.204742975598,29.2532334104612,96.8197928168755,6.6754763709902
10.056363598667,257.137340868461,543.922111704482,25.9946157214899,92.8286806305978,5.98035579221884
12.1013304794803,284.49647047231,528.7279077509,24.8040458070862,108.238969705219,9.19569990113034
9.99394529096586,247.293640489409,464.836366599184,27.0372142898022,142.786470766376,7.50255462793024
7.11802088704672,98.7299572436006,506.901157222666,21.0528977510893,121.002155111515,6.5303005286782
8.47117262557418,433.53559400277,511.593776894306,29.1004846826765,108.781814465545,6.9429603965274
12.4629618819284,256.216407762275,524.749683901886,25.219806836512,129.410058945606,8.44607187466779
11.9610780075596,373.787665713637,463.66003360599,23.6220475816383,121.021352907814,7.25376258411154
11.4242745921337,321.932277171448,513.218805894025,25.275557549546,73.7876932424025,8.06835444508111
10.914532435362,296.495441732118,587.760973375245,27.3752977392023,128.349625075436,7.31432452080095
10.7643331788474,263.258247916839,485.794077136019,23.2178532256366,110.222015714472,7.13025589616163
6.98676380190015,560,460.349733902014,24.2131106844104,119.386851746185,7.46224599812624
10.3918447256453,206.87800412476,522.806839468581,22.8988681054623,113.354323704036,7.52499194773727
12.2271657819361,293.130927786461,624.924139984327,24.8756518235068,132.663314477252,7.62897165877331
9.30831395304569,355.548734513082,514.683744952624,24.0824064584106,113.126846558716,8.36729949125801
8.73270064694725,186.73146801043,515.772575135589,24.4906886493787,73.464444137804,7.57980212388526
10.6220214988856,211.817054061052,519.601755483784,27.4408067927865,95.0724416210404,6.01398811643469
9.905708818728,301.546856515472,480.531973104986,29.4743527634113,115.503622915771,7.58858574568312
9.63156102754233,242.171707148823,490.898868652103,21.6307978153503,59.7449384440542,8.72487674253972
9.40995933508983,319.759610451755,488.459390095247,23.8478912247047,70.9056102911317,6.89742514250707
10.8641105245528,358.923891450085,520.896302789553,26.4611147697223,99.2840739282613,7.82621218872205
10.606936908914,320.80965036076,466.841234997626,26.6461277300564,133.660857702937,8.07805358504475
8.0855201032977,257.77559085734,526.855526250177,29.7780700807515,95.9771837403237,6.92853615451872
9.53791339445216,360.123310920821,565.253626443542,28.7153049214494,120.842004891613,6.64110615213744
10.745106602664,198.112205785222,483.821712405514,24.9458857290462,105.381832966203,7.49536205093827
10.2070287193988,350.74582244211,522.118596679605,29.4361906119061,116.275647321512,8.26232711851484
10.1701480721583,460.038750108421,513.109763999543,22.9431427112092,104.838162017151,7.6715026456879
11.3990222855613,323.119800373538,535.396065531665,25.3215625974536,140.246760796356,7.15659757217197
10.5139649264101,226.893461141637,472.292113579431,26.9738113829253,98.7599939413991,8.19859230505914
10.9127281301191,358.357906813598,600.344044658597,22.802160166566,123.5918484018,5.74900156898049
7.59314582186958,87.847390530118,451.336568180762,27.3224322368853,85.5220692870995,6.99010704669979
9.84369929117623,327.137942771338,556.238873972982,28.5524989278469,89.1106558279275,9.29047728587965
9.46328592799506,440.664076551526,542.874235358771,24.8026695320855,88.8195721300378,7.94855788633636
10.1172201837556,487.896829528651,605.989911200098,25.6989851077449,131.360299464549,7.07996877503625
11.4456264047603,237.373281246241,474.901256372662,27.6901992489007,149.761906742783,8.3179111951193
11.3471185146296,421.636480632478,462.910737486295,23.8049224458596,141.539237998302,8.20087184029034
10.0710110577645,283.596424413519,553.158304039425,24.4373545516013,77.1203076219965,6.61253483637272
9.66314891162656,148.958943293432,458.422726789553,22.1797319365751,107.444711581629,7.31581943759425
10.5551895418723,390.075293635374,514.576994339149,23.1255819776827,130.878867034462,7.44667663483346
9.61790763767314,287.437392056513,560.696847001294,29.3206817647321,122.028348853818,8.65036368361083
11.3315931127354,222.730323236298,501.72416448929,28.0193700209429,97.9587395246632,8.88867116759151
10.0590996986651,377.162659209213,550.270972573604,22.4613889572281,124.487326909148,6.78643270625842
9.68499091345959,349.982870948463,536.771760192388,28.5345380341517,118.059190696398,6.02024579836428
12.5714638112235,319.294405870492,515.74419451144,26.1071992624501,152.470498022539,8.21812350065053
10.0323525053267,265.428561594913,451.331114430693,28.3418849860065,112.26926839522,8.94796743000516
9.11530395175218,256.006520798214,479.980769760657,27.6851934459215,106.196162049678,8.33254273652425
10.4462340729371,389.420231485045,501.461510250531,27.0031240323612,93.1167497851233,6.8175939934408
10.5622421815658,244.705266391618,594.168566356026,28.6868260576396,120.607097482619,8.93251308980859
12.4795980021769,393.369959289112,493.23309311621,26.0829761463269,175,7.72308526046204
8.93692969797018,364.872742858126,573.497661455204,29.6890476074263,93.9685561874832,7.75826104517442
10.3112497035102,216.575807837203,555.852895832199,27.875085353479,73.7906489194002,6.98270753900182
8.55596208400595,410.079599145589,574.636433952725,28.6517851099391,84.9779235613722,6.81365064016685
9.85320257167557,310.561727947174,524.206237561207,26.910182716969,109.745347024124,6.89024950500471
9.69174119684263,265.797392503471,555.981759779576,22.7446160018987,111.192296197391,8.01859470632907
11.8484072787596,402.025635604634,571.371453686457,23.3992131072496,139.700473770604,6.737762092319
10.1737159288655,267.443492721692,531.936754422978,27.5148817213782,91.867758508275,6.42355275620403
10.3523651774246,225.597472562097,500.226410010981,26.8544754507672,114.459308651587,6.38029230652061
11.9921172758218,279.846142519692,508.946503309207,28.51421988228,160.070707483496,9.5
9.07361739443371,132.590623845344,486.269691644444,24.6889453219021,108.692327218136,5.59266108428534
11.5999478166189,348.19695544319,492.038391865713,26.6203902233877,149.521048488742,7.86417534848117
10.5289793779561,485.567618173803,492.528997007161,25.8020721328367,144.689915800034,7.88199964763957
7.81481379993812,476.34191941298,567.402725885953,22.3367982286589,69.5421678637152,7.33776745583239
10.9947596419461,178.67918589362,600.667538792178,22.6756981509132,109.61302913383,8.38332920533765
12.0354581468341,287.93240854317,533.324886637971,25.3990856274495,131.248930126549,8.40440716795708
10.6475100092946,298.078995979163,473.135213689844,25.2413946399296,107.828039340254,7.68306864345036
11.1907912888074,284.523491579002,478.200335047118,21.0702003843231,138.523477633419,6.75948923835358
10.2358100873689,377.841067993064,467.158238805114,23.828028024421,101.961057199247,7.8204750722319
12.1089375771642,321.526735850432,554.711636720858,24.0098753326653,145.64497415841,8.01296059918871
11.8026162919832,401.858601744837,602.039818955074,23.7959889120137,116.217403788632,7.94877956603274
11.1051917551052,339.076098652194,639.494218100535,24.720151999273,112.960611116565,8.06524686590711
7.48498612610146,268.069030615851,458.748240399057,31.9681656930454,81.0510745199445,7.66405074671003
9.5748837655183,225.783993792637,536.462282460289,27.4849556461184,70.8567748123054,8.27932381424312
11.5121668438835,199.267828432725,545.799412504973,26.6783236242921,89.6140795020322,8.53237790078929
10.0427106897131,168.227466075011,569.754029942065,25.3849569960798,122.949452883777,8.07685972093687
11.2327363435691,403.947066770865,577.408825575411,25.4175752448176,75.858748872151,7.15193402732564
11.3129765889236,336.891570786358,498.450650395945,25.4290315533287,133.339708953356,8.64379466665819
12.5516023920559,222.030406241185,477.592295631854,25.4885949071553,156.359997627482,8.56527440727607
10.4665334050118,416.337333872643,544.734764236902,28.2053860829946,127.462798335753,5.71291754493986
11.4374915297148,382.577533703745,571.697997211926,23.8110327615354,126.169474160631,7.57812284483291
8.67532512565856,462.076343235531,539.287911672845,26.9417476636031,91.7597881861631,8.02620319979159
