"yield_t_ha","soil_pH","organic_matter_pct","clay_pct","available_P_mg_dm3","exchangeable_K_mg_dm3","CEC_cmolc_dm3","soil_moisture_pct","season_rain_mm"
5.09658779667857,5.82200539371804,3.51999619684384,41.7918827401441,21.4952587135998,121.988448500725,39.3145413841162,19.6743270261603,446.879476207605
5.22069925768772,5.94332569606525,0.7,41.9495032911943,25.2191947221758,123.872395075745,29.784594470511,25.0985496294092,590.530966593029
5.34650658413604,6.12008209841134,2.71731145302576,24.6871374987774,29.1720714923889,127.431165572782,30.6486391637604,21.5669223907671,427.424042316382
5.2379029502958,6.83753809453552,3.37851553758136,14.0059451696886,20.0306389062818,126.060686319726,19.4002470732561,26.9002018073684,620.515975418233
6.23657441185012,6.59198343992148,1.9394219054959,38.2887234130884,12.5192934620186,109.1392186991,28.7941898178705,24.7603534803394,673.335898876648
6.89379041030544,6.12210599106966,1.98939542671338,28.415314305509,13.9858585884936,121.472065728774,31.9190794722528,26.8170718005201,573.890189332093
6.43496737338328,5.19050287046332,2.98505986998733,32.7090467163795,12.7203507154264,140.549562288566,29.6705473551319,25.093377329627,614.410887960534
5.46378696055802,5.80787134864367,0.7,18.7050201323831,8.15515633069036,163.521430693578,20.7698347046283,20.8024667895442,618.914367943831
6.40845480331035,7.11392751161279,2.06833738231311,21.6924300730736,29.5654341052835,137.913459758653,19.4386771332574,30.5904772813378,616.541880405438
6.33360299291684,6.12666210415098,2.13197940976943,51.7270932525555,13.8763234639364,193.773546501437,41.4663199936499,27.8057726314965,742.054088177362
6.24870227436443,4.9724392970147,2.54546162859893,23.3962195034566,17.5377473465042,70.2294460501524,29.9382654259156,27.6781091283093,523.403263005064
6.42899287508104,6.51016913860351,1.48642125444157,36.454207927817,28.7447795026126,137.712018990485,32.8590196649165,21.0158163522133,647.194880890426
5.47533628103281,6.79444250835672,2.15840762234312,23.8091841835418,20.4828133432296,104.075847209244,23.6466776950085,16.0548365024575,710.798009264262
4.63934575935828,6.51729433992385,1.38098898419636,41.1593567453616,26.4051903268314,75.0693671571395,31.2094634001393,16.1034086585807,603.454211020362
5.83272646463426,6.89448271277746,1.70776503587568,35.2323725737047,16.7001167912738,142.371578647059,29.5563098061183,27.061919072037,593.778430554431
6.60988596528346,6.95964533024882,1.47006980297518,38.2973863254118,13.7010179145402,122.916034818041,28.5277969331428,17.1783276013944,808.95982988943
5.93025341977283,4.9041243191815,2.57455007045554,36.5289551209542,40.056598114514,150.708694507196,32.7753416187012,20.8522492753655,634.761756678929
5.25898282777779,5.99726295506686,2.93307316371687,30.9914052718895,22.1667324325093,85.0774479274822,29.3664948202201,33.3679620139257,655.367969613086
6.53657155583306,6.03044837478616,2.55352329919723,30.763441480816,16.0833464335165,130.356909173893,25.1364961552841,27.5445437214539,832.086993099043
6.92432156755912,5.30716803880665,2.94757502731169,35.2528519856404,16.9496084116319,147.086026555342,32.796856204396,25.1818096272057,756.837652705003
6.12140064198045,6.14972701874975,2.12049642472131,48.3616312106156,6.6600070629669,177.045082768984,37.5175841066157,17.3294890014774,677.155170799995
4.91730623406359,5.25490949922885,3.08811790244148,26.2863348535525,22.0158373691908,73.8503995837089,26.8213620062647,14.0421688264384,676.843138379391
5.42767196021806,6.05742328032726,2.35762721354076,34.2720450538307,29.7713181732145,152.517619948447,30.9988716799652,23.6113396350093,674.832350846674
6.92807107555042,5.29723975504333,3.74940959514145,30.2075886645407,43.8126410066655,102.651190247231,33.6174365438218,25.3105261958943,537.409754587033
5.65353396016509,6.96754009056337,1.39007980533045,35.7388784938979,36.9798273153846,118.038928900625,28.1935947915871,22.4427035240978,735.956190671183
6.02119787404972,7.01962549543345,1.89455589992239,35.8714258119471,23.8220651658596,123.472161908225,28.1998164132032,23.7341423396224,758.399222407922
5.91318547020795,6.52616133346387,1.87962796585963,31.5796758146747,16.0483377998696,129.348541114082,23.2336504725663,24.0508831833734,691.935010675007
6.04479800214912,6.91429411305738,2.20278630848303,40.1929779823589,29.1350053642956,105.396243961211,32.6715442175481,26.8342425020196,683.354154154311
6.11397529728095,5.05326081770851,1.56548846686088,38.1265296955375,25.7668027832304,147.068789639327,29.5281359729403,23.1986579581577,650.530352809414
5.90084688095526,5.58238712598123,2.71575886317986,39.4598280244127,12.6007343492918,145.189428916087,32.4925624228447,18.6210550401173,585.455413762063
5.03034562856859,5.29266038625268,2.94861757285901,30.663409276571,25.010012200096,106.351503276833,25.6679024713334,13.8445636445625,521.096484042597
6.54325283622395,5.67950803819156,2.5802770943019,26.4922876963005,18.2266450868186,82.2736212399336,26.7376436950722,23.0095087406535,837.75506280498
6.79503844197566,5.49239356473147,2.05874642039792,37.119129547786,17.2529302167278,141.824924114104,35.8382688456471,22.0135999241829,606.650579257141
6.08972156060317,5.7562899226102,2.40189793762027,33.3329520831502,13.1921107017203,171.693304829492,27.723785697899,20.4536391831658,594.350773541299
6.35554573086227,5.59493307318338,1.16357511806276,39.4093778729752,37.0378199976576,170.617459564484,27.5011678856962,19.7854488075311,644.737973625575
5.72044876769225,5.45390652377358,2.31289793701933,27.5776027941942,15.2183677089408,201.209183381544,27.9153593007485,13.633394687786,598.950557387947
5.94440789652521,6.58506837965184,1.44519444778919,45.2301056339555,24.8161991183763,103.021604776209,33.7630587562709,27.3569140033968,679.654023495578
4.86011700665214,4.52111182635842,1.85789563175061,15.8880798911522,10.833891863597,103.341199109947,20.5893528226337,22.3212120772619,572.940925640579
5.43139818252739,4.66916049114248,3.33792448954061,14.3558938065225,7.99546563069337,82.0027956160088,23.9344674315178,24.4521818544987,716.657513785581
7.20158936350688,4.58402664383949,2.17401933806807,33.4309026708275,23.3881057755478,145.491705769079,35.3101419042532,20.2388451654627,683.487015286246
4.81541703574007,5.84563883182796,2.40154641097023,49.4466662795407,11.2871326368522,110.076634439067,37.0009974168942,20.032346632128,627.433069555964
6.53775734622284,5.39208756664473,2.08326851729595,34.4626700328949,10.8341554877211,125.914781929423,32.3294934748166,29.4024427586753,683.097801217781
4.98808681958027,5.92437413359002,2.29443268437967,45.3431398752884,20.7427460882961,132.127301711827,37.5081754164683,24.9514407485187,544.372308120557
6.64006749119712,5.41103525419488,3.32510738713734,37.7061071209074,13.9372819907334,83.5980043373516,34.335233299935,22.2922074970518,676.250975166557
5.98161677829992,6.0753613653646,1.05864106300913,17.150684426662,20.0395039864198,97.8484903640128,15.4934352720221,21.5122171242979,544.814136153283
6.11796045153984,5.20051602810125,3.46110827627191,26.3290893176798,21.1565985360225,110.416422232026,33.2273462045567,23.1427373598377,508.871263851966
6.33613238720294,5.11991939258269,3.36690884987479,31.9955832930632,37.0242898398811,134.204439942037,35.3924077317116,26.5107211234427,582.41634431402
5.53947801652394,6.20665489272465,1.36311610427181,26.5202474378299,22.4459249559646,115.397515791165,21.231628383505,29.8409216915359,546.95913578071
4.75477962590478,5.1196877868809,1.60656664498762,41.9223176260085,14.0756258856649,180.469540767392,32.3692671664962,32.5991098520362,559.987958300951
4.82506520824906,5.77247681299413,1.35086070226786,29.7860614905727,24.1862200330214,134.937809419848,27.4286531205514,27.3666113024637,584.12594546311
3.47614329546331,6.17296153977061,0.7,22.7093030049008,17.0215466038226,50.8691121078807,20.6532469190946,16.0576410980343,424.570554747838
6.32605629687878,6.41058005534565,2.34468254649133,35.0830508030156,24.4026681695124,126.730371885303,26.8128193865644,25.3507483210232,626.319908339817
4.50256149355777,5.11215286474114,3.53530117409366,22.594240644161,21.4475415620736,73.3539523609433,28.0213002941783,25.7870607299455,549.449498026393
6.87878506846218,5.8632070368285,2.2607932471031,42.4879646010599,15.3014557917678,173.808393476621,32.537598374242,26.4796298706293,680.719582338082
5.03019113320139,6.06465709251671,2.28737263142807,30.7013514142882,11.2076381692156,99.9580035847632,28.8008927587558,19.8993688450731,545.278012265183
5.45342847234514,5.1882966777174,2.55937479980652,20.0234574468727,12.0260993621934,148.458901556293,25.3524615695358,13.2326918389705,648.423227123359
5.63867894352388,6.18101684645552,2.09113223489822,38.8925785349327,24.1680487875052,121.788104994842,30.7860486115299,21.0041149128497,601.399647661109
6.76310638303811,5.85862216868348,3.5353416731608,33.4568977388873,18.1056068995624,137.134304135725,36.4376110617914,27.3508031218259,522.239015799673
6.40268549180546,6.03462024212535,3.20090124180227,39.8963159506941,39.3039670237659,154.771670530986,37.5437783050346,24.8389360876913,639.004233429826
6.09352250111898,6.21338220207483,1.78741561272892,20.2809119027894,12.0565746387478,71.0417755837918,15.9784848593339,25.1276245694065,727.246753853787
5.89895533342223,5.29993326431921,2.80581172875918,33.228131047706,20.1419839714918,103.959882833656,32.9380228277359,20.7353224336014,563.498447024001
5.56461169068026,5.77410620861066,1.86831750787527,12.4291677358552,15.19704782109,150.147830762598,14.6605796596004,27.8150589067715,508.820253212458
5.81676590005918,6.52133134629708,3.01973374446935,41.9626540890025,21.6500787006339,59.1293927730499,40.3332669872059,24.9321904985316,584.530703949248
5.68657371050625,6.34700755145117,2.43060091974173,30.4458740836422,12.0016527600922,170.84289914739,33.1604777127786,21.4241407538456,784.164910097195
5.84139685556121,6.08730329730907,1.56571333357197,25.7429735829566,16.0790326592396,98.3074593678019,18.5134179367475,26.6762308530724,694.302100308213
5.53768604589218,5.05032976434426,3.20739615722118,43.0157566645133,22.6095388628153,122.91047692224,35.4541510475462,24.0644365482043,516.246588205641
7.09099428275243,5.54083220996535,2.43942623694198,35.3582262820801,24.0309804267051,108.295200010753,37.5013959107531,23.3262880787982,850
5.23362328494252,6.42815541541124,4.56356548017978,42.8109734577309,11.4822528678505,151.192723456048,45.3004768171684,25.1195390843291,543.705914473971
5.29285895980677,5.30914769736598,2.27052469443923,35.6002187121335,11.1561144627461,133.51959186012,33.1470734187265,29.0708097525502,528.565649995789
6.21461822140873,5.53015661356331,1.15785122300191,45.1906059262494,20.267736240866,121.380834072767,34.4316961576897,25.3923080776097,635.850509453997
4.91146360100461,5.92075394883688,2.58541939806733,30.6576828106105,22.5487259747409,159.777116279781,22.8432298743676,19.3273778620206,587.836881484063
4.98142274973711,6.56880152223406,2.28406915447751,49.83290299302,23.440333529742,119.051584684528,37.2518012336519,18.5113509822832,635.160267884499
5.46155641017629,5.77830810557922,2.65806916329475,17.0594495658844,12.1272162672863,128.972103049956,23.5872087788033,25.246193584697,539.173524406287
6.60979174064844,7.16331126914627,2.00329222048779,42.3353959016441,29.9759490336445,109.445366943402,31.7575998986092,29.4587937046265,708.910848733873
6.00005776755527,4.9419007697238,0.859521346380519,25.7210645560541,37.921053752293,119.016856310953,16.0478627542065,22.2197708853771,693.643092203787
6.627055074643,6.23008986509054,1.78408210563926,20.6276866823232,35.7223728975514,124.075315547908,22.8629871246966,27.8166054471824,596.739198021789
5.75850434054868,5.63553778000574,1.96554728385981,35.5825247861219,8.88659700288036,127.036983978198,30.7097655412718,29.624559833207,712.748514823246
5.06554740792816,6.02141461361762,1.83925410209397,40.3143937899141,7.83102826903573,106.044980745775,33.4929149949766,17.3480821691077,782.223933247509
5.1519234808504,7.14125246467207,1.8765947900323,40.4707828041452,13.4702203711559,65.286757844447,32.2561760698959,27.8025305321323,715.268175018805
6.43116917872808,6.22653188812976,2.50561838524617,40.6024403211789,28.9832079255758,192.782228069298,36.865417556127,20.7964633425023,605.411586921136
6.00166412059201,6.70130652195401,2.64602334438337,16.3660390483932,9.4613337740738,207.428628255475,21.1268780536323,25.5588196165821,677.015023296473
4.13809067200488,7.15049341168053,2.07281129073652,47.6871631892809,18.7968590853948,59.3956227711157,34.7638561320804,21.8192815956855,681.396420146774
4.88403688117163,5.8356500531641,2.59888445924585,31.9352688148889,9.47481458478461,35,31.5186409109442,26.9157175592109,509.844364452972
4.28114606556997,5.78839698103249,1.25171590328131,18.347786382514,26.8875638911108,85.9380399109181,17.2787229142786,22.7483216422404,453.092184338489
5.53672759428047,6.22531925323219,1.16679252246367,20.1487571031772,23.3528499439454,80.187782775536,22.3057959328978,30.2445895242829,558.225227194666
4.9962346472594,6.63221145591993,2.74631346171432,38.4396314433597,21.8699015355583,98.5118184639364,31.5793050454292,22.5242458347393,593.488485393061
4.99403137214216,5.77726511711791,1.61454592894966,15.9664194706544,15.8200343150061,134.738880421563,19.8769135269216,26.6452816532013,654.517107117931
5.6499554672187,6.75065533730078,2.98754635718443,32.7159422902365,10.678687865458,131.129143625948,27.1432035025408,22.542068803506,708.337595392698
5.6387354413486,6.13843190646028,2.58252664184704,31.2853196522391,16.9128981935056,83.6629315225361,29.8805172055434,26.4520617546858,661.766790024154
7.31504011981914,7.032947870781,3.16600270144428,26.9108757325068,26.6271578353811,126.709964751677,29.1918018049039,24.1237964339329,656.577563365744
4.01912445374415,4.57020183844293,1.80209438045944,17.3001945064903,12.4199642350786,56.2737642688441,21.43388489557,26.4476353693653,537.182374522577
4.96159165619827,6.38977499203246,1.73031958573067,29.3618028829969,10.2103425064569,126.920651163757,22.4983490153185,24.1676993440713,410.299428382
6.83095770959404,6.99178279555554,2.97735272145703,24.2460567256781,21.080273217138,97.6259959294962,27.9613441584708,24.0220695994118,753.485441996376
5.04293841681893,5.95491890383604,0.901426419571855,44.8037281807571,15.2934045501853,138.245571865415,35.6322334085898,26.7693263367351,404.319610546877
5.04459813868133,6.83654436399177,2.16791628952602,31.2867719683087,24.5335282124899,107.338748249836,31.6110370173524,28.1039623347871,690.909406090531
5.98318825746864,5.46758682284492,2.74950254254534,21.7608567609119,16.2358756179924,63.4266573668236,20.8631278869988,23.3736121733762,615.986285154256
5.23104155392868,6.68036132672306,2.43696360631539,43.2800362212524,11.2154747547754,124.475785058526,32.9851738390635,26.3274561369008,675.068417149458
4.90928004316592,6.52635050659903,2.42839030374173,27.6825815497775,24.2336944455562,51.9967694669143,31.0325639693303,29.1882221916261,699.562315811079
6.31024374965264,6.02841306376956,3.4746409836409,34.0249990204689,27.786588162268,118.909019516931,32.8584677155455,14.8777793206879,616.943283680849
5.37460534069042,6.11085639366898,3.15836225678782,28.6819098705952,21.4330673548488,128.817920385285,36.085135307609,18.7911534645108,676.757380187167
5.52318006054997,6.0565591400257,2.56712026026803,25.4231413087912,18.2561846852634,158.517538513749,23.6184226467298,26.7582222564554,655.344006212047
7.17762685750764,6.15825207321755,2.68508647969413,27.7118468034108,64.9759276158283,138.721463151946,26.1453970422091,26.1371616397768,545.397047267936
4.78287917085684,5.6067693970256,1.8282505997485,23.3218642980856,31.5948201444057,79.6820191707383,25.6622787246417,30.4602974048314,516.540234789369
4.70541113776446,5.49527779390457,1.14029428398534,27.6377508062357,19.235303432156,107.124812327201,22.1930649791101,13.6029119076607,776.968244524642
4.88142058258214,5.93578422846067,2.03736576195665,35.0392186467469,32.548053245629,72.995540387123,27.2276561270111,26.6391596627673,498.667451940223
7.50081749510967,6.00152633350832,2.56664850369573,21.2183250529276,34.8887982543506,150.190734268611,23.6004783665605,28.740379242006,703.584157565679
5.39558228123239,6.32705616512177,1.8508917404901,29.27922579479,10.1797455797639,94.0002926780013,23.4351914872625,20.9382443785641,719.060787906937
5.09358057690497,5.51211569249905,1.06337190395206,30.0683740315417,34.7189823516821,52.7166647303574,22.2985620512775,28.8574889868024,665.183519484713
6.36057181629883,5.52723261131973,2.99686626481188,51.0612537215772,19.0970292091619,166.54850905954,42.8163654932425,29.5501412653626,767.572522394499
7.11439479233533,5.98277365351698,2.38265415716104,30.0325324352733,33.585000426827,178.706710057078,23.4173177473238,20.8518052553973,672.254585859122
5.17515785569222,6.19088320530433,3.03202437313674,36.8866802108627,10.1977542521145,142.659200356803,35.7398724049551,27.5916863447558,581.685849453489
5.92923755542582,6.11118733596551,2.61467603686008,37.4531091634029,9.7129301250795,129.486091340412,33.6177663617285,23.842847966954,584.296209106031
5.92412339049615,5.98450148623344,3.34975656590037,25.5263323150885,13.2395196356688,99.7727369952199,27.3631684477925,20.8287185365948,822.067026442061
6.69693545170494,4.98456939842514,2.58259957154813,40.0768462615477,50.1623427318152,91.79973413917,30.6823486001049,24.2313822521093,792.398169908015
6.04024409318081,5.70507287871556,1.66664225776031,24.5338567599392,19.7950976799765,117.039852139901,26.6366114981415,18.060158703894,690.480648846675
6.84753580136584,6.28700919296869,2.08317859110654,36.8074736126501,49.9620861167951,183.304157669886,38.0019005363982,24.3750047126282,588.224709534093
6.05663490541285,6.63992791007631,2.51833610699359,43.6832403458546,23.4406049501225,102.016733491677,35.0019910765496,25.283681885343,596.185899665297
4.14597279361922,6.17273658212885,3.01786766237329,27.8719424276526,10.4540519412028,97.1259969386651,27.3117293707645,12,451.63956342445
5.1529385090168,4.79632831072385,2.1075108924087,33.6344422804592,14.2566419940341,136.479641502645,28.1845780757373,19.8448188230091,501.025961910063
5.49488118152857,6.08226928283423,2.93512725621094,28.2193527389832,10.1098725224273,104.091358668748,31.0826797935787,25.6596021668486,735.946440909386
5.28823159949926,6.25807564185587,0.7,18.6228651296691,29.4495014363618,115.339413447611,17.5215145725643,33.6404135309474,528.411454664321
5.83334591083764,5.5350694538196,1.7661173022251,20.073284421629,18.9139182667729,208.16225728583,23.5955846479299,18.3711348076541,631.316054777344
5.67629946126914,5.79894512104575,1.35569264849476,36.9319407262516,12.062167557792,102.614424676305,28.9693657350439,27.0670175111818,679.193885041372
5.64677598642841,5.09890310265247,1.92312436393741,35.194813078132,17.1305724075994,197.097321314591,30.9390710296005,26.579334866788,700.397424180017
6.57719601681508,5.53372998320714,1.06087656776906,37.8925861720918,9.74221784642119,188.018325417734,29.5684064243119,19.9971832803648,670.862601825104
5.93433037451896,6.24084707214384,2.45114297468511,32.7882785599001,12.9599590317968,140.363730983604,26.0730307758814,30.4648700206747,672.804916522587
4.89848623685481,5.87870243176592,2.06070471634276,46.0177284491715,11.5848682775884,98.4177486984981,36.6130336980869,25.9052076562228,526.652079118453
4.67949792206709,4.68936419647109,3.22776269046898,8.47269139979804,17.9357318223615,71.8525302845887,23.3410026647746,20.9513520914637,627.618242669913
6.01521111615748,5.69610211913875,2.89972786095636,45.6641051232223,22.2384442677897,144.359394688664,41.3070851096405,21.7690188716619,610.508414895556
6.20585852737482,6.52900615456973,1.61217062045115,36.4655038368456,14.3558722203235,110.432401995783,38.0213208231169,25.2420738757236,536.618748001251
6.04968133315862,6.325220410172,2.05801977538909,39.2894689807544,22.0722414688231,165.122557804642,31.4182581395493,26.9881659742061,555.08504850517
6.27648987341942,6.14313352215986,1.8364581467745,29.2390114611366,17.3605631240221,104.144780241643,24.0696379287577,20.5878152101471,620.66094924755
5.79944949424952,5.45519077138977,3.86023927414187,34.6860363199297,21.6128031044351,127.213714805706,36.4513430957686,22.3170492137099,594.018847730369
5.11499102466922,5.10373424105685,2.83524725770987,23.0373317544311,12.7952311020815,183.474125880739,26.4846581790198,28.1030000493297,512.626322300163
5.67541022797711,5.9916064404174,3.08834669934661,22.7240938313263,18.5435002068308,100.489052768915,21.7676001411886,21.6582853499632,453.569629181047
5.69282726411533,6.47456831084137,3.68367860942191,21.4353812939143,18.0530929965197,122.551732731544,26.1468668169492,22.156645463804,619.2303600308
5.61832118143971,7.14981194137903,2.84095134784591,26.2272339954276,8.63230077445298,101.686166243517,28.4144139135866,24.7053969311425,522.190273426465
6.07759618438638,5.60098916166409,2.63964231082522,36.5097314177767,13.200348098405,166.369908335951,32.5467959038841,25.1436509096556,660.096234099816
5.58468028608969,6.58208256784431,1.4988268049869,34.256017140297,12.7677877116133,130.730206262235,21.073000497089,22.0423145213332,701.668535318898
5.18522667712028,5.25967867451075,2.31287594354763,41.6492067105654,8.07245514699022,61.8240050641295,30.6982962594585,25.999954942364,719.853029954264
5.68672831777677,5.89716033410286,2.10885936884813,38.9511575325844,21.3697145466608,162.00622862066,34.2621329045732,15.3394666544915,483.030067285327
5.93475191999904,5.5180484107875,2.42741048865203,39.8718662959284,14.5068817362635,154.149875988861,36.2374578948096,22.6693434025712,769.945548391529
5.24585466577066,5.57263382302716,2.28461300385151,47.5229942206432,16.7647684536403,133.959462574463,36.774202619136,18.4582425452955,621.171444387449
5.57753862920591,6.32142508528205,2.61169423609868,35.1647776548273,20.7940133874196,122.177493446917,30.1347120117524,22.2695041392553,703.394972837583
4.51088396084262,6.53144536211245,1.3264929589097,36.5946186904664,24.6525103409787,116.958609482612,30.6797032377072,25.7106310939657,492.963074415292
6.58118387176372,5.84424637098668,1.59056214080071,27.1953824037831,28.325243244408,155.548416927805,20.5110588116115,26.102283535028,739.348961059902
4.38540317815933,6.10578732842059,0.7,36.5848572124954,14.3483544686037,128.563989461258,22.2933429553891,25.5532181094304,583.214829364031
5.27345677665083,5.47865296892935,2.70412635879994,29.1399977415375,21.998413985169,121.07018031689,31.1504577458968,21.5463570918653,608.497075971746
5.26249728850254,6.82585720909037,1.4651526682116,36.0021487385903,15.3871676471492,151.879660221331,26.4282159750328,32.2890003501088,562.682498597428
6.91583983631612,6.01955486694042,2.47769036774436,29.8878815723898,19.6718160989589,175.528506170153,23.373516414788,28.5337487059227,688.58605412454
4.99973791487605,5.58676185325439,0.7,30.1832545207174,7.34267881906518,96.1726208681245,20.6109370312572,16.1427273915748,582.702123153595
5.53864544788036,5.26659957682499,3.15245980364802,48.3758578275564,18.4716291354522,107.323533754506,35.6661168939218,22.806068828559,591.158620966261
5.14990220967845,5.26829068132659,3.02792118360203,23.2154521692337,9.82671810014249,131.035535333708,23.4532338173604,29.5899379369244,671.006094658809
5.4785428900642,6.33470018744696,2.10147227155374,35.5489035207723,22.0525219364671,120.631693658585,30.5143839096179,19.9562206321569,685.231189505079
4.30556589075527,6.44419005866209,1.77616968178183,37.6589881083644,16.1241523536935,177.058989053671,30.697442284223,22.8758165194178,554.242189109716
5.54166309339377,5.31150951916315,2.11447187671706,23.0416633770041,19.956041720266,98.0527099831574,23.045600347985,27.2918017786696,675.371941037993
